506	-28.763042	0.026074	553.459106
507	-32.081745	0.020203	603.773560
508	-30.076012	0.024956	603.773560
509	-29.742228	0.025058	654.088074
510	-29.619192	0.025207	805.031433
511	-30.308577	0.024804	603.773560
512	-30.101391	0.025350	402.515717
513	-31.115440	0.021279	603.773560
514	-30.917355	0.022959	603.773560
515	-30.730288	0.022295	553.459106
516	-29.081856	0.026810	553.459106
517	-29.553324	0.024707	452.830200
518	-29.085316	0.024975	352.201263
519	-28.970045	0.026749	654.088074
520	-29.293064	0.024084	704.402527
521	-29.445442	0.025161	452.830200
522	-29.910261	0.026052	402.515717
523	-28.734632	0.030147	301.886780
524	-32.251709	0.018938	352.201263
525	-32.337006	0.020767	201.257858
526	-34.625542	0.015156	402.515717
527	-33.264278	0.018121	201.257858
528	-33.193493	0.018558	100.628929
529	-31.836420	0.019949	301.886780
530	-32.362003	0.019984	201.257858
531	-33.315731	0.017751	201.257858
532	-32.007088	0.020774	201.257858
533	-28.350006	0.029076	251.572327
534	-26.324345	0.037048	352.201263
535	-25.354031	0.041123	352.201263
536	-24.770472	0.041395	704.402527
537	-24.237589	0.046724	553.459106
538	-24.328951	0.047145	553.459106
539	-25.649549	0.039639	553.459106
540	-28.320404	0.029615	704.402527
541	-27.860762	0.029249	100.628929
542	-26.397228	0.034607	50.314465
543	-26.606298	0.032233	553.459106
544	-26.668974	0.034717	150.943390
545	-26.620756	0.033192	352.201263
546	-27.446890	0.034498	201.257858
547	-27.742638	0.032085	301.886780
548	-27.269957	0.033181	201.257858
549	-27.891592	0.031229	201.257858
550	-27.135534	0.033496	100.628929
551	-28.635700	0.027943	503.144653
552	-26.129824	0.034657	603.773560
553	-24.411715	0.045797	503.144653
554	-23.400537	0.051867	603.773560
555	-22.630266	0.058071	352.201263
556	-22.846537	0.057569	402.515717
557	-22.287863	0.062151	301.886780
558	-22.332193	0.061344	452.830200
559	-23.211056	0.054210	553.459106
560	-24.341276	0.049426	402.515717
561	-23.787899	0.049159	402.515717
562	-24.174623	0.045154	704.402527
563	-25.186357	0.042464	704.402527
564	-24.246225	0.046456	452.830200
565	-23.851419	0.049047	603.773560
566	-24.907349	0.045030	452.830200
567	-24.114725	0.045809	654.088074
568	-25.423531	0.041209	603.773560
569	-25.210491	0.043366	503.144653
570	-24.544704	0.046087	452.830200
571	-24.883947	0.043086	754.716980
572	-25.479595	0.040468	603.773560
573	-25.146914	0.040552	603.773560
574	-24.922016	0.040042	553.459106
575	-24.819902	0.039640	754.716980
576	-24.289473	0.043778	754.716980
577	-24.851236	0.040466	754.716980
578	-25.423002	0.039341	654.088074
579	-25.537827	0.037777	855.345886
580	-25.165533	0.041805	553.459106
581	-25.649487	0.034512	654.088074
582	-25.494757	0.037313	654.088074
583	-29.669947	0.026446	805.031433
584	-25.917496	0.035416	754.716980
585	-26.548250	0.033397	704.402527
586	-27.603664	0.029521	654.088074
587	-26.614054	0.034157	704.402527
588	-26.116121	0.034696	704.402527
589	-27.200731	0.032425	503.144653
590	-29.137808	0.027776	503.144653
591	-30.904978	0.023627	201.257858
592	-33.459194	0.017923	301.886780
593	-35.027481	0.013237	402.515717
594	-36.588741	0.011346	603.773560
595	-35.068012	0.014319	402.515717
596	-31.731165	0.019348	603.773560
597	-27.695704	0.031765	402.515717
598	-27.673281	0.030512	402.515717
599	-26.718424	0.034726	402.515717
600	-25.825903	0.036548	1006.289307
601	-24.923471	0.042661	452.830200
602	-25.344206	0.043218	452.830200
603	-25.440500	0.038037	402.515717
604	-25.529915	0.040544	352.201263
605	-26.973946	0.035497	251.572327
606	-27.150856	0.035227	251.572327
607	-29.305294	0.027195	301.886780
608	-26.415667	0.036446	503.144653
609	-27.419952	0.034376	352.201263
610	-27.387903	0.033655	150.943390
611	-27.008480	0.033902	301.886780
612	-28.042007	0.027831	301.886780
613	-27.842358	0.031389	301.886780
614	-26.883949	0.031824	150.943390
615	-27.131260	0.032674	452.830200
616	-27.019991	0.032978	301.886780
617	-26.565222	0.034726	301.886780
618	-27.616920	0.033802	553.459106
619	-28.580149	0.028801	503.144653
620	-31.018730	0.021596	603.773560
621	-29.776152	0.024648	452.830200
622	-28.041668	0.032080	301.886780
623	-30.660284	0.022630	301.886780
624	-31.928995	0.022578	150.943390
625	-34.374119	0.015582	301.886780
626	-36.759914	0.011342	754.716980
627	-42.694622	0.006027	1157.232666
628	-30.769978	0.021413	704.402527
629	-28.831507	0.029212	301.886780
630	-28.901428	0.027196	402.515717
631	-29.169670	0.029953	201.257858
